id,cost
457,3.57521718934474
458,3.43922900241732
459,3.38394064771623
460,22.9823476274234
461,12.8016433709068
462,8.0741499173814
463,5.69586687496202
464,4.35189439982895
465,4.19972640389902
466,4.04228495265286
467,4.03656262956558
468,11.6768515236964
469,7.1587349958385
470,8.64711085206443
471,8.10907102432865
472,5.77852041579122
473,28.7553624902642
474,17.3212175150787
475,8.94348808331207
476,6.66822626581445
477,5.27135889807118
478,5.04722005965533
479,4.8570986596021
480,4.83674111254744
481,28.7553624902642
482,17.3212175150787
483,8.94348808331207
484,6.66822626581445
485,5.27135889807118
486,5.04722005965533
487,4.8570986596021
488,4.83674111254744
489,7.64774098215381
490,27.8966527001276
491,12.9333202379634
492,8.66214332438696
493,7.64636373358165
494,21.2241365931303
495,12.0791711284032
496,5.83219906581279
497,4.30998664195655
498,3.11346548248497
499,2.93257888477827
500,2.81952488493589
501,2.72333919686073
502,21.2241365931303
503,12.0791711284032
504,5.83219906581279
505,4.30998664195655
506,3.11346548248497
507,2.93257888477827
508,2.81952488493589
509,2.72333919686073
510,21.322650651212
511,11.6917695256117
512,5.72127581830235
513,4.23911966766924
514,2.85904405979501
515,2.64026608186277
516,2.50281508181526
517,2.40381703573753
518,18.2546299784592
519,17.9486287395291
520,7.81761019621931
521,7.1860747890232
522,28.1191884094415
523,16.506521256557
524,7.35951325641004
525,5.30405861102912
526,4.06007341324711
527,3.75702241066118
528,3.61746989327012
529,3.57041092847515
530,9.42322510248534
531,11.1677536359757
532,7.26763245142934
533,8.08508926149781
534,139.421927474357
535,52.8411326242132
536,56.9264153560538
537,40.7555222346217
538,27.2287827036044
539,9.68697350096106
540,3.88415329059089
541,26.0847429493693
542,6.8564885702799
543,3.01064212994357
544,2.2482586710071
545,9.79544725602
546,7.88284895710651
547,6.28163615771603
548,5.52921712297563
549,8.98201325502573
550,5.77852041579122
551,5.34958446112564
552,5.19615230772022
553,3.88198599579004
554,3.61132843827589
555,22.4531093556727
556,6.90587806678677
557,2.90906141971582
558,3.38035026666837
559,8.47246676377587
560,2.30558944662719
561,7.5319864357961
562,8.13315369323303
563,30.7536031831893
564,23.2277275822696
565,12.1155196603543
566,9.34321133862332
567,7.19780578690533
568,5.82002841843884
569,5.57075835757177
570,5.41118756170634
571,5.39174686989854
572,23.2277275822696
573,12.1155196603543
574,9.34321133862332
575,7.19780578690533
576,5.82002841843884
577,5.57075835757177
578,5.41118756170634
579,5.39174686989854
580,22.0213990921104
581,12.1545837291689
582,6.51436383991096
583,4.66648924182487
584,3.34099683752805
585,3.03030882602129
586,2.94991828308034
587,2.886175048267
588,22.0213990921104
589,12.1545837291689
590,6.51436383991096
591,4.66648924182487
592,3.34099683752805
593,3.03030882602129
594,2.94991828308034
595,2.886175048267
596,22.0213990921104
597,12.1545837291689
598,6.51436383991096
599,4.66648924182487
600,3.34099683752805
601,3.03030882602129
602,2.94991828308034
603,2.886175048267
604,22.4541138439777
605,12.2370026814041
606,7.11868948693337
607,5.18321133260031
608,3.9248134715727
609,3.57521718934474
610,3.43922900241732
611,3.38394064771623
612,22.4541138439777
613,12.2370026814041
614,7.11868948693337
615,5.18321133260031
616,3.9248134715727
617,3.57521718934474
618,3.43922900241732
619,3.38394064771623
620,22.4541138439777
621,12.2370026814041
622,7.11868948693337
623,5.18321133260031
624,3.9248134715727
625,3.57521718934474
626,3.43922900241732
627,3.38394064771623
628,45.6945489588902
629,21.9479265893452
630,13.8984543166103
631,8.43231582569157
632,7.39119610415282
633,4.60996706120053
634,35.4269897902309
635,10.5791348096419
636,7.1587349958385
637,8.98201325502573
638,5.77852041579122
639,24.1715651811592
640,13.3455361080254
641,9.29911111287993
642,7.04551619358223
643,5.50299456461418
644,5.21524505338226
645,22.0213990921104
646,11.9942067984184
647,6.51436383991096
648,4.66648924182487
649,3.34099683752805
650,3.03030882602129
651,2.94991828308034
652,2.886175048267
653,22.9742985710463
654,12.8424960339509
655,7.35951325641004
656,5.30405861102912
657,4.06007341324711
658,3.75702241066118
659,3.61746989327012
660,3.57041092847515
661,2.14118451274962
662,10.6323263724914
663,10.5961313962439
664,8.30502509561576
665,7.20685219317469
666,2.07102511259999
667,2.14118451274962
668,4.1406525587762
669,5.28560283442924
670,23.2774395242299
671,23.711811167161
672,10.5791348096419
673,22.9742985710463
674,12.8424960339509
675,7.35951325641004
676,5.30405861102912
677,4.06007341324711
678,3.75702241066118
679,3.61746989327012
680,3.57041092847515
681,23.7924951557222
682,9.87672462560577
683,3.93278482975109
684,11.7481069540291
685,13.9522107457153
686,15.8183445939082
687,14.0431202784396
688,11.8949501140972
689,11.5374237094885
690,9.07528294834056
691,12.2368292485114
692,21.5905332488
693,11.9164084055298
694,6.22773217936227
695,4.38963389602194
696,3.04017507846054
697,2.7510622232298
698,2.65838009141443
699,2.60674491676595
700,22.7202679730287
701,12.9445516583333
702,7.35268645885959
703,5.12297113920201
704,3.97492443203071
705,3.65105864063702
706,3.56654208840455
707,3.31968818388132
708,22.9742985710463
709,12.8424960339509
710,7.35951325641004
711,5.30405861102912
712,4.06007341324711
713,3.75702241066118
714,3.61746989327012
715,3.57041092847515
716,7.83309367956357
717,10.0355255407209
718,9.75540245849203
719,7.44378255172577
720,7.24158594304833
721,65.9126850356986
722,33.6978239002385
723,21.4891849940948
724,17.4120492418687
725,15.6904035251381
726,10.4235148354942
727,8.35738991710977
728,8.43205922630616
729,22.2369477137646
730,12.8165693238264
731,7.45898676187013
732,5.34003532047506
733,4.15812099853205
734,3.86813351951008
735,3.71712776489409
736,3.70459303950874
737,22.9742985710463
738,12.8424960339509
739,7.35951325641004
740,5.30405861102912
741,4.06007341324711
742,3.75702241066118
743,3.61746989327012
744,3.57041092847515
745,22.2369477137646
746,12.8165693238264
747,7.45898676187013
748,5.34003532047506
749,4.15812099853205
750,3.86813351951008
751,3.71712776489409
752,3.70459303950874
753,3.94544048489615
754,3.94544048489615
755,11.425853779987
756,17.3206475049773
757,12.4611748178794
758,11.6768515236964
759,8.98201325502573
760,5.77852041579122
761,4.56520074947405
762,5.34958446112564
763,26.7440887149646
764,17.0130926356106
765,6.6416014878133
766,4.90965329534674
767,2.49324153966169
768,2.49324153966169
769,2.08569753858728
770,11.5758240247159
771,10.4002615147754
772,17.8488091948709
773,15.693462322947
774,11.1433783420595
775,9.4614738845776
776,7.11042468107506
777,6.00788469648296
778,13.8984543166103
779,8.43231582569157
780,7.39119610415282
781,4.60996706120053
782,4.09191952069397
783,15.693462322947
784,7.11042468107506
785,6.00788469648296
786,5.6712003467644
787,5.40342405188843
788,29.2065443871287
789,22.002174411128
790,15.1329230606857
791,13.1645248993681
792,22.2369477137646
793,12.8165693238264
794,7.45898676187013
795,5.34003532047506
796,4.15812099853205
797,3.86813351951008
798,3.71712776489409
799,3.70459303950874
800,35.7944295574036
801,15.2400619056597
802,10.3949998589704
803,7.22767176213535
804,5.4532358859452
805,5.2624911639767
806,15.693462322947
807,10.5672289709924
808,9.72173707220103
809,7.1998762921278
810,6.5069975372119
811,5.40342405188843
812,6.15673228397311
813,22.1192396831017
814,11.1186201693556
815,6.51722249823199
816,4.65555207269382
817,3.31025057697296
818,3.021297918273
819,2.89870651617001
820,2.8584950008449
821,35.4269897902309
822,21.6721161066322
823,10.5791348096419
824,7.1587349958385
825,23.2774395242299
826,21.7695592683743
827,10.5791348096419
828,7.1587349958385
829,99.1452957530255
830,38.6680221454581
831,19.5548656363375
832,9.68526229388621
833,6.88504294448308
834,6.45351307187569
835,28.4812349823918
836,16.91576607006
837,9.34321133862332
838,7.19780578690533
839,5.82002841843884
840,5.57075835757177
841,5.41118756170634
842,5.39174686989854
843,7.397729354558
844,2.44390912669391
845,3.62035415609654
846,14.8411603446536
847,16.5352088139612
848,13.1014697564121
849,10.9651704765855
850,10.4235148354942
851,5.88638755198256
852,1.90229340267439
853,17.498215288646
854,13.9654196793951
855,12.0306910033401
856,11.701016233895
857,8.54674380868459
858,4.84720651980992
859,4.80110207364495
860,4.80110207364495
861,4.97216376901317
862,41.070931832039
863,73.28420103807
864,35.9470823007274
865,14.4475703921096
866,16.8595921947146
867,6.62931311914889
868,99.1452957530255
869,42.8245420314315
870,38.6680221454581
871,19.5548656363375
872,24.0248446730867
873,6.10122333905853
874,2.27952367239269
875,24.0337169163823
876,14.5363421537906
877,9.26350931859551
878,7.15268652292379
879,5.50108858919947
880,5.30547565510508
881,5.24762647377236
882,5.23446682885194
883,24.0337169163823
884,14.5363421537906
885,9.26350931859551
886,7.15268652292379
887,5.50108858919947
888,5.30547565510508
889,5.24762647377236
890,5.23446682885194
891,23.2277275822696
892,13.5745207205845
893,9.34321133862332
894,7.19780578690533
895,5.82002841843884
896,5.57075835757177
897,5.41118756170634
898,5.39174686989854
899,27.1190192297096
900,16.1294761232192
901,8.92424011168291
902,6.88912726870152
903,5.4331343000268
904,5.10934723375088
905,5.02126486913072
906,5.04514198516431
907,4.38535861036829
908,7.66538547019798
909,7.7797191450302
910,5.93020178431006
911,5.64787947337537
912,28.1241364474735
913,16.91576607006
914,9.34321133862332
915,7.19780578690533
916,5.82002841843884
917,5.57075835757177
918,5.41118756170634
919,5.39174686989854
920,28.1241364474735
921,16.91576607006
922,9.34321133862332
923,7.19780578690533
924,5.82002841843884
925,5.57075835757177
926,5.41118756170634
927,5.39174686989854
928,23.2277275822696
929,16.91576607006
930,9.34321133862332
931,7.19780578690533
932,5.82002841843884
933,5.57075835757177
934,5.41118756170634
935,5.39174686989854
936,36.9673442391603
937,10.9211178486967
938,11.422278309526
939,8.48177009421744
940,7.42375574872008
941,7.13817253539756
942,10.2784869898394
943,11.0978195821951
944,8.78965158912752
945,8.06451420745188
946,6.52269839512147
947,9.81552924747346
948,7.64570235455127
949,28.5711453450202
950,17.3212175150787
951,8.94348808331207
952,6.66822626581445
953,5.27135889807118
954,5.04722005965533
955,4.8570986596021
956,4.83674111254744
957,29.0402943826051
958,17.1066063297628
959,10.5788343221549
960,7.41084779726798
961,6.08750704524706
962,5.74711607409202
963,5.70405899427543
964,5.59982318191758
965,23.3019636864462
966,15.3375624268327
967,10.5788343221549
968,7.41084779726798
969,6.08750704524706
970,5.74711607409202
971,5.70405899427543
972,5.59982318191758
973,28.5711453450202
974,17.3212175150787
975,8.94348808331207
976,6.66822626581445
977,5.27135889807118
978,5.04722005965533
979,4.8570986596021
980,4.83674111254744
981,29.0402943826051
982,17.1066063297628
983,10.5788343221549
984,7.41084779726798
985,6.08750704524706
986,5.74711607409202
987,5.70405899427543
988,5.59982318191758
989,2.51809945145845
990,1.89521332302218
991,3.30583792095461
992,3.35101434296011
993,2.38730880587304
994,1.99692718914279
995,39.2817478798863
996,20.9646004601326
997,15.8449615454693
998,8.4971814917794
999,6.52831071530189
1000,4.91298855286092
1001,4.61928429819417
1002,4.3773953072937
1003,4.49709479973884
1004,23.020246113433
1005,14.1819197596924
1006,8.94348808331207
1007,6.66822626581445
1008,5.27135889807118
1009,5.04722005965533
1010,4.8570986596021
1011,4.83674111254744
1012,23.020246113433
1013,13.7933862218367
1014,8.94348808331207
1015,6.66822626581445
1016,5.27135889807118
1017,5.04722005965533
1018,4.8570986596021
1019,4.83674111254744
1020,28.7553624902642
1021,17.3212175150787
1022,8.94348808331207
1023,6.66822626581445
1024,5.27135889807118
1025,5.04722005965533
1026,4.8570986596021
1027,4.83674111254744
1028,4.09281424949167
1029,4.83111680969118
1030,75.8177214821058
1031,18.0971761218115
1032,50.6901599626214
1033,29.5978737547101
1034,28.4812349823918
1035,16.91576607006
1036,9.34321133862332
1037,7.19780578690533
1038,5.82002841843884
1039,5.57075835757177
1040,5.41118756170634
1041,5.39174686989854
1042,28.4812349823918
1043,16.91576607006
1044,9.34321133862332
1045,7.19780578690533
1046,5.82002841843884
1047,5.57075835757177
1048,5.41118756170634
1049,5.39174686989854
1050,4.91471609687811
1051,23.4133472795672
1052,16.3930370117726
1053,7.13120175782488
1054,4.95343523479948
1055,3.73180903150481
1056,3.34946979170098
1057,3.11953322904864
1058,3.10036485760013
1059,2.51984948901073
1060,2.61220872527973
1061,3.97656435343233
1062,4.27490716768095
1063,3.36077055763479
1064,26.6119274976304
1065,19.2949289505252
1066,18.5929281761781
1067,8.49617059824936
1068,28.4812349823918
1069,16.91576607006
1070,9.34321133862332
1071,7.19780578690533
1072,5.82002841843884
1073,5.57075835757177
1074,5.41118756170634
1075,5.39174686989854
1076,3.51163260475871
1077,50.4083678381691
1078,28.2136041362532
1079,16.91576607006
1080,9.34321133862332
1081,7.19780578690533
1082,5.82002841843884
1083,5.57075835757177
1084,5.41118756170634
1085,5.39174686989854
1086,4.82973724349936
1087,4.33973074612893
1088,3.37838712834935
1089,2.93531437725572
1090,8.14196180624324
1091,7.32988307048815
1092,6.82451871870192
1093,7.19649049176923
1094,7.1587349958385
1095,8.98201325502573
1096,5.77852041579122
1097,22.0213990921104
1098,12.1545837291689
1099,6.51436383991096
1100,4.66648924182487
1101,3.34099683752805
1102,3.03030882602129
1103,2.94991828308034
1104,2.886175048267
1105,22.0213990921104
1106,12.1545837291689
1107,6.51436383991096
1108,4.66648924182487
1109,3.34099683752805
1110,3.03030882602129
1111,2.94991828308034
1112,2.886175048267
1113,9.95031843309033
1114,10.9489713493668
1115,8.8679022852343
1116,7.43940954745896
1117,6.80789306405469
1118,8.41070122234294
1119,7.008231479023
1120,5.43471225189202
1121,15.2948332499335
1122,21.5551418491974
1123,22.6766269465966
1124,5.38717330173114
1125,2.05967986679278
1126,22.9742985710463
1127,11.8609510535791
1128,7.35951325641004
1129,5.30405861102912
1130,4.06007341324711
1131,3.75702241066118
1132,3.61746989327012
1133,3.57041092847515
1134,21.6721161066322
1135,10.5791348096419
1136,7.1587349958385
1137,22.9742985710463
1138,12.8424960339509
1139,7.35951325641004
1140,5.30405861102912
1141,4.06007341324711
1142,3.75702241066118
1143,3.61746989327012
1144,3.57041092847515
1145,3.11865173025754
1146,5.87522332153758
1147,3.2897924331363
1148,27.6416252640705
1149,6.09765030526228
1150,2.509087083588
1151,14.6282010385799
1152,6.01627866911422
1153,26.3406132146136
1154,7.13502834562824
1155,4.33616352024894
1156,10.5791348096419
1157,7.1587349958385
1158,8.98201325502573
1159,5.77852041579122
1160,22.9742985710463
1161,12.8424960339509
1162,7.35951325641004
1163,5.30405861102912
1164,4.06007341324711
1165,3.75702241066118
1166,3.61746989327012
1167,3.57041092847515
1168,26.9244314972056
1169,16.4983069162097
1170,7.16910139422062
1171,5.09928335254565
1172,3.80260477988396
1173,3.48535446724929
1174,3.43583858241967
1175,3.37675922005298
1176,26.9244314972056
1177,16.4983069162097
1178,7.16910139422062
1179,5.09928335254565
1180,3.80260477988396
1181,3.48535446724929
1182,3.43583858241967
1183,3.37675922005298
1184,35.4269897902309
1185,23.711811167161
1186,10.5791348096419
1187,7.1587349958385
1188,5.77852041579122
1189,5.34958446112564
1190,22.9823476274234
1191,12.8016433709068
1192,8.0741499173814
1193,5.69586687496202
1194,4.35189439982895
1195,4.19972640389902
1196,4.04228495265286
1197,4.03656262956558
1198,10.6479400773008
1199,1.95765618244794
1200,2.09953917187604
1201,6.65015428303939
1202,28.2136041362532
1203,16.91576607006
1204,9.34321133862332
1205,7.19780578690533
1206,5.82002841843884
1207,5.57075835757177
1208,5.41118756170634
1209,5.39174686989854
1210,28.5711453450202
1211,17.3212175150787
1212,8.94348808331207
1213,6.66822626581445
1214,5.27135889807118
1215,5.04722005965533
1216,4.8570986596021
1217,4.83674111254744
1218,6.93169917255473
1219,3.59618629844014
1220,1.87119943022266
1221,2.51213265675554
1222,3.29970864326085
1223,2.95310028799215
1224,2.95310028799215
1225,23.2277275822696
1226,15.2616754583374
1227,9.34321133862332
1228,7.19780578690533
1229,5.82002841843884
1230,5.57075835757177
1231,5.41118756170634
1232,5.39174686989854
1233,29.0402943826051
1234,17.1066063297628
1235,10.5788343221549
1236,7.41084779726798
1237,6.08750704524706
1238,5.74711607409202
1239,5.70405899427543
1240,5.59982318191758
1241,29.0402943826051
1242,17.1066063297628
1243,10.5788343221549
1244,7.41084779726798
1245,6.08750704524706
1246,5.74711607409202
1247,5.70405899427543
1248,5.59982318191758
1249,143.446083769815
1250,62.3452628909023
1251,47.5072547711932
1252,39.4939487830143
1253,87.8568106706272
1254,28.1191884094415
1255,16.506521256557
1256,7.35951325641004
1257,5.30405861102912
1258,4.06007341324711
1259,3.75702241066118
1260,3.61746989327012
1261,3.57041092847515
1262,1.91346385950046
1263,2.35630954794819
1264,23.020246113433
1265,14.1819197596924
1266,8.94348808331207
1267,6.66822626581445
1268,5.27135889807118
1269,5.04722005965533
1270,4.8570986596021
1271,4.83674111254744
1272,16.5352088139612
1273,13.8945855934617
1274,10.9651704765855
1275,10.4235148354942
1276,23.2277275822696
1277,15.2616754583374
1278,9.34321133862332
1279,7.19780578690533
1280,5.82002841843884
1281,5.57075835757177
1282,5.41118756170634
1283,5.39174686989854
1284,7.32968929527198
1285,27.6309471171071
1286,16.91576607006
1287,9.34321133862332
1288,7.19780578690533
1289,5.82002841843884
1290,5.57075835757177
1291,5.41118756170634
1292,5.39174686989854
1293,4.4909640172009
1294,9.07874709487252
1295,28.5711453450202
1296,17.3212175150787
1297,8.94348808331207
1298,6.66822626581445
1299,5.27135889807118
1300,5.04722005965533
1301,4.8570986596021
1302,4.83674111254744
1303,28.5711453450202
1304,17.3212175150787
1305,8.94348808331207
1306,6.66822626581445
1307,5.27135889807118
1308,5.04722005965533
1309,4.8570986596021
1310,4.83674111254744
1311,28.5711453450202
1312,17.3212175150787
1313,8.94348808331207
1314,6.66822626581445
1315,5.27135889807118
1316,5.04722005965533
1317,4.8570986596021
1318,4.83674111254744
1319,150.935948717038
1320,22.4541138439777
1321,14.2567075573331
1322,7.11868948693337
1323,5.18321133260031
1324,3.9248134715727
1325,3.57521718934474
1326,3.43922900241732
1327,3.38394064771623
1328,23.2277275822696
1329,15.2758014603763
1330,9.34321133862332
1331,7.19780578690533
1332,5.82002841843884
1333,5.57075835757177
1334,5.41118756170634
1335,5.39174686989854
1336,26.1950438799107
1337,22.2539434504672
1338,21.2592914496144
1339,38.7742974382795
1340,28.0042934679716
1341,17.0248952546809
1342,9.03563672757019
1343,7.27709978836326
1344,5.84088722118983
1345,5.51003395243186
1346,5.42936136883243
1347,5.44882421160977
1348,4.92854390792144
1349,13.5409438556485
1350,10.9394737631529
1351,7.94218578798344
1352,8.91438664982993
1353,7.08689520810153
1354,6.35539688571688
1355,6.78121516810071
1356,4.00246376200046
1357,21.4930186656696
1358,12.1611255863518
1359,5.9797194581173
1360,4.33502494394749
1361,3.09518449090289
1362,2.90396123434995
1363,2.87853923377002
1364,2.70909535509205
1365,21.5905332488
1366,11.9164084055298
1367,6.22773217936227
1368,4.38963389602194
